"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"2919103","2017-10-25 04:05:26","1705318","2.8700","98","70","C","5","<p>Tom is studying the aerobic respiration pathway.&nbsp;Nicotinamide adenine dinucleotide (NAD) is a coenzyme in this pathway. Which vitamin is (NAD) derived from?</p>","<p>Vitamin B1</p>","<p>Vitamin B2</p>","<p>Vitamin B3</p>","<p>Vitamin B9</p>","<p>Vitamin B12</p>","<p>Learning Outcome: Describe the inputs and outputs of anaerobic respiration (quantitatively and qualitatively)</p>","Biochemistry"
"2919110","2017-10-25 04:07:16","1704560","2.5500","98","77","C","5","<p>Mary has arrived at A and E with pain to the shoulder, upom examination it is seen that she has a winger scapula. Which nerve has Mary damaged?</p>","<p>Lateral thoracic nerve</p>","<p>Axilary nerve&nbsp;</p>","<p>Long thoracic nerve&nbsp;</p>","<p>Musculocutaneous nerve</p>","<p>Radial nerve&nbsp;</p>","<p>It will be due to injury to the long thoracic nerve of the shoulder and can also be due to weakness in the serratus anterior.</p>","Anatomy PCS Unit 1, Anatomy of the upper limb"
"2919112","2017-10-25 04:07:42","1705308","2.2800","89","69","D","5","<p>Norman arrives in the ward. Kate, a third year medical student is instructed to record his vital signs. After taking his temperature, pulse rate and blood haemoglobin saturation level; she decides to take his blood pressure. She can't remember how to record the diastolic value. What gives you the diastolic value of blood pressure?</p>","<p>When Norman starts complaining the blood pressure cuff is too tight.</p>","<p>When you hear the first korotkoff sound over the brachial artery.</p>","<p>When you can no longer feel the radial pulse.</p>","<p>When you hear the fifth korotkoff sound over the brachial artery.</p>","<p>When you can no longer hear any rushing of blood over the brachial artery.</p>","<p>This answer is correct because it gives a distinct moment where the diastolic value can be recorded so there is consistency across patients and values can be compared against a standard. It is the systolic measurement that is recorded when the radial pulse is no longer felt and when the first korotkoff sound is heard over the brachial artery.</p>","clinical skills"
"2919117","2017-10-25 04:09:23","1703666","2.8000","98","71","A","5","<p>Which of these is an amphibolic pathway?</p>","<p>Krebs cycle&nbsp;</p>","<p>Gluconeogenesis&nbsp;</p>","<p>Glycolysis&nbsp;</p>","<p>Reduction</p>","<p>Respiration&nbsp;</p>","<p>amphibolic is used to describe a biochemical pathway that involves both catabolism and anabolism</p>","Chemistry of Life"
"2919120","2017-10-25 04:11:04","1600534","2.8700","95","76","A","5","<p>Mrs Bloggs presents at A&amp;E with a dislocated shoulder. She is also suffering from lack of sensation below the shoulder. Which nerve has been damaged?&nbsp;</p>","<p>Axillary nerve&nbsp;</p>","<p>Median nerve</p>","<p>Musculocutaneous nerve</p>","<p>Radial nerve&nbsp;</p>","<p>Ulnar nerve&nbsp;</p>","<p>Axillary nerve serves the deltoid muscles and the skin of the shoulder so any damage to this nerve frequently caused by shoulder dislocation will cause a lack of sensation. &nbsp;</p>","Anatomy PCS Unit 1, Anatomy of the upper limb, PCS 1 anatomy of upper limb, Anatomy- Upper limb"
"2919121","2017-10-25 04:11:23","1606216","2.9500","105","79","B","5","<p>Ted, aka an entertainer, damages his long thoracic nerve doing magic . The doctor observes that his scapula has a winged appearance- (protrudes out of the back). What muscle is paralysed in this condition?&nbsp;</p>","<p>Pectoralis minor</p>","<p>Serratus anterior</p>","<p>Subclavius&nbsp;</p>","<p>Teres major</p>","<p>Trapezius</p>","<p>A= incorrect Pectoral minor is innervated by medial pectoral nerve&nbsp;</p><p>B=Correct&nbsp;</p><p>C=Incorrect subclavius is innervated by nerve to subclavian</p><p>D=Incorrect Teres major is innervated by axillary nerve</p><p>E=Incorrect Trapezium is innervated by accessory nerve and is posterior&nbsp;</p>","Anatomy PCS Unit 1, Anatomy of the upper limb, anatomy, Anatomy- Upper limb, PCS 1 anatomy of upper limb"
"2919125","2017-10-25 04:11:47","1702956","2.7400","127","96","E","5","<p>Sophie has fractured the surgical neck of the humerus. Which symptoms is she most likely to present with?</p>","<p>anaesthesia over posterior arm</p>","<p>limited adduction of the arm and lateral rotation</p>","<p>limited abduction of the arm and medial rotation</p>","<p>limited abduction and lateral rotation of the arm</p>","<p>limited abduction and lateral rotation of the arm with an aesthetic over regimental badge area</p>","","Anatomy PCS Unit 1, PCS 1 anatomy of upper limb, Upper limb anatomy, Anatomy of the upper limb, anatomy"
"2919126","2017-10-25 04:11:57","1701242","2.8600","99","79","D","5","<p>A first year medical student student was dissecting in his anatomy session. He cuts the nerve that is located posterior to the brachial artery in the arm. What nerve did the student cut?&nbsp;</p>","<p>Axillary Nerve</p>","<p>Median Nerve</p>","<p>Musculocutaneous Nerve</p>","<p>Radial Nerve</p>","<p>Ulnar Nerve</p>","<p>The Radial nerve is located posterior to the brachial artery. The Musculocutaneous Is located lateral to the brachial artery and the ulnar and medial are located more medically.&nbsp;</p>","Anatomy PCS Unit 1"
"2919127","2017-10-25 04:12:21","1700688","2.8000","95","71","C","5","<p>Stephanie goes to her GP after a sports injury because her scapula is protruding or winging from her back on the left side. The GP diagnoses an injury to a nerve. Which nerve is injured?&nbsp;</p>","<p>Accessory nerve</p>","<p>Axillary nerve</p>","<p>Long thoracic nerve</p>","<p>Lower subscapular nerve&nbsp;</p>","<p>Thoracodorsal nerve</p>","<p>The long thoracic nerve innervates the serratus anterior. When the nerve is injured, the muscle can become paralysed, stopping its ability to hold the scapula against the thorax. This produces winging of the scapula. The accessory nerve innervates the trapezius, the axillary nerve innervates the deltoid and teres minor, the lower subscapular nerve innervates the subscapularis, and the thoracodorsal nerve innervates the latissimus dorsi.&nbsp;</p>","Anatomy PCS Unit 1, Upper limb anatomy, Anatomy of the upper limb, Anatomy- Upper limb, PCS 1 anatomy of upper limb"
"2919128","2017-10-25 04:12:44","1705019","2.8900","110","84","E","5","<p>Mark has recently had surgery on his anterior forearm following an accident at work, the surgeon noticed that a tendon in his forearm is absent. Which tendon is this most likely to be?&nbsp;</p>","<p>Flexor Carpi Radialis&nbsp;</p>","<p>Flexor Carpi Ulnaris&nbsp;</p>","<p>Flexor Digitorum Profundus</p>","<p>Flexor Digitorum Superficialis</p>","<p>Palmaris Longus</p>","<p>Palmaris Longus is absent in 12-15% of people&nbsp;</p>","Anatomy PCS Unit 1, anatomy, Anatomy- Upper limb, Upper Limb"
"2919133","2017-10-25 04:14:40","1703057","2.4900","94","73","C","5","<p>Mrs Danielle Wilson attends her local GP surgery with her bike saddle complaining of back pain. After a very intimate examination, the doctor notices that Mrs Wilson is suffering from a prolapsed disc. Which type of tissue has broken down, allowing a soft, gel-like structure to bulge out of the disc?</p>","<p>Costal cartilage</p>","<p>Elastic cartilage</p>","<p>Fibrocartilage</p>","<p>Hyaline cartilage</p>","<p>Loose connective tissue</p>","<p>Fibrocartilage because this is the answer.</p>","Histology"
"2919134","2017-10-25 03:58:12","1702995","2.7000","88","67","B","5","<p>An athlete is running a 100m sprint undergoing anaerobic respiration. How many net ATP's net are made during glycolysis?</p>","<p>1</p>","<p>2</p>","<p>3</p>","<p>4</p>","<p>5</p>","<p>4 app are produced but 2 atp are also required therefore net atp production is 2.</p>","Found in Microanatomy Practicals"
"2919137","2017-10-25 04:15:46","1704381","2.9800","114","83","B","5","<p>Alan is a 12 year old boy who is wheelchair bound, and has had progressive muscle weakness from birth. The disorder is found to X-linked recessive and linked to a mutation of dystrophin&nbsp;. What disesase does he have?</p>","<p>Multiple sclerosis</p>","<p>Duchenne muscular dystrophy</p>","<p>Amyotrophic lateral sclerosis</p>","<p>Muscle atrophy</p>","<p>Myotonic dystrophy</p>","<p>(DMD) -&nbsp;It is caused by a mutation in the gene for the protein dystrophin.Dystrophin is important to maintain the muscle fiber's cell membrane.Genetic testing can often make the diagnosis at birth. Those affected also have a high level of creatine kinase in their blood.</p><p>&nbsp;</p><p>The symptom of muscle weakness usually begins around the age of four in boys and worsens quickly. Typically muscle loss occurs first in the upper legs and pelvis followed by those of the upper arms. This can result in trouble standing up.Most are unable to walk by the age of 12. Affected muscles may look larger due to increased fat content.</p>","Found in Microanatomy Practicals, Histology"
"2919138","2017-10-25 04:15:51","1705001","2.6100","116","79","C","5","<p>John Cena was wrestling at the O2 arena and ended up in hospital and had an ECG done. What represents ventricular depolarisation on an ECG?</p>","<p>P wave</p>","<p>QRS wave&nbsp;</p>","<p>QRS complex</p>","<p>PR interval&nbsp;</p>","<p>T wave&nbsp;</p>","<p>The complex that represents the ventricular depolarisation is the QRS complex&nbsp;</p>","PCS unit 2 cardiac cycle"
"2919139","2017-10-25 04:16:18","1702029","3.0000","112","80","B","5","<p>Mr Richards comes into his GP clinic with pain in his hand. He says he has fallen on his elbow at work. He has difficulty flexing his index finger at the proximal interphalangeal (PIP) and distal interphalangeal (DIP) joints, which looks like a ""pointing finger"".</p><p>&nbsp;</p><p>His GP, Dr Johnson, concludes that he has damaged a nerve in his forearm. Which nerve has been damaged?</p>","<p>Axillary Nerve</p>","<p>Median Nerve</p>","<p>Musculocutaneous Nerve</p>","<p>Radial Nerve</p>","<p>Ulnar Nerve</p>","<p>Mr Richards is presenting symptoms of a condition commonly referred to as 'the hand of benediction', also known as benediction sign or preacher's hand, occurs as a result of prolonged compression or injury of the median nerve at the forearm or elbow.</p>","Anatomy PCS Unit 1, Upper limb anatomy, Anatomy of the upper limb, anatomy, Anatomy- Upper limb"
"2919142","2017-10-25 04:17:25","1701412","2.3600","130","94","B","5","<p>Mrs Jones visits her GP with wrist-drop and loss of sensation of the arm. The GP concludes the radial nerve is damaged. How many cutaneous branches does the radial nerve give off?&nbsp;</p>","<p>Five</p>","<p>Four</p>","<p>One</p>","<p>Three</p>","<p>Two</p>","<p>Four branches of the radial nerve provide cutaneous innervation to the skin. These are: lower lateral cutaneous nerve of arm, posterior cutaneous nerve of arm, posterior cutaneous nerve of forearm and the superficial branch. The patient will experience a loss of sensation over the lateral and posterior upper arm, posterior forearm and dorsal surface of the lateral three and a half digits.&nbsp;</p>","Anatomy PCS Unit 1, Anatomy of the upper limb, Upper limb anatomy, Anatomy- Upper limb, anatomy"
"2919145","2017-10-25 04:17:46","1701253","2.6800","98","69","B","5","<p>Tracey comes to the clinic with complaints of inability to lift and pull objects with her left arm. You ask to examine her shoulder blades and discover that the left one is protruding. You suspect that she has winged scapula due to damage to the long thoracic nerve. Which muscle is most likely to be affected in this condition?</p><p>&nbsp;</p>","<p>lattissimus dorsi</p>","<p>serratus anterior</p>","<p>teres major</p>","<p>teres minor</p>","<p>trapezius</p>","<p>Serratus anterior is the primary muscle involved in holding the scapula against the thoracic wall. Palsy or paralysis of serrated anterior means that the scapula is not properly supported and the scapula &lsquo;wings&rsquo;. The serratus anterior acts to rotates the scapula and bring it forward and up, allowing the arm to be raised above the shoulder to the head. Although palsy of the trapezius can also cause winged scapula, it is a lot less common</p>","Anatomy PCS Unit 1, Upper Limb, Anatomy of the upper limb, Upper limb anatomy, Anatomy- Upper limb"
"2919147","2017-10-25 04:18:03","1601800","2.9300","97","72","D","5","<p>During a rugby social, Harry, whilst vaulting a fence, injures his thumb.</p><p>What is the carpometacarpel joint type on the thumb?</p>","<p>Condylar</p>","<p>Hinge</p>","<p>Ball and socket</p>","<p>Saddle</p>","<p>Gliding</p>","<p>The carpometacarpel joint on the thumb is a saddle joint. It is formed between the trapezium and the first metacarpel. It allows movement in two planes, flexion and extension, addiction, abduction and circumduction.</p>","PCS 1 anatomy of upper limb"
"2919151","2017-10-25 04:19:53","1703096","2.9800","119","84","C","4","<p>Sophia fell on an outstretched hand. As a result of a fracture in the distal radius, her wrist and her hand have been displaced posteriorly, causing a ""dinner fork deformity"". What is this type of fracture called?</p>","<p>Smith's fracture&nbsp;</p>","<p>Monteggia's fracture&nbsp;</p>","<p>Colles' fracture&nbsp;</p>","<p>Galeazzi's fracture&nbsp;</p>","","<p>Option C - Colles' fracture (the most common type of radial fracture) typically produces the dinner fork deformity</p><p>Option A - Smith's fracture is the opposite of a Colles' fracture. It is caused by a fall on the back of the hand. The distal part is displaced anteriorly</p><p>Option B - In a Monteggia's fracture, the proximal shaft of the ulna is fractured and the head of the radius is displaced at the elbow&nbsp;</p><p>Option D - In a Galeazzi's fracture, the distal radius is fractured and the head of the ulna is dislocated at the distal radio-ulnar joint&nbsp;</p>","Anatomy PCS Unit 1, Anatomy of the upper limb, Upper limb anatomy, Anatomy- Upper limb, anatomy"
"2919152","2017-10-25 04:20:14","1702905","2.8900","120","87","B","5","<p>Bob the Builder recently fell on his outstretched hand, fracturing his distal radius in the forearm with dorsal and radial displacement of the wrist and hand. This is known as a Colles&rsquo; fracture. A complication of this injury is carpal tunnel syndrome, which is due to the compression of a nerve. Which nerve is the nerve that is compressed?</p>","<p>Axillary Nerve</p>","<p>Median Nerve</p>","<p>Musculocutaneous Nerve</p>","<p>Radial Nerve</p>","<p>Ulnar Nerve</p>","<p>Carpal tunnel syndrome is a condition that causes a tingling sensation, numbness and sometimes pain in the hand and fingers. The median nerve controls sensation and movement of the hand and is the only nerve present in the carpal tunnel.&nbsp;</p>","Anatomy PCS Unit 1, Anatomy of the upper limb, Upper limb anatomy, Anatomy- Upper limb, anatomy"
